gene_symbol,Control_rep2,Control_rep3,siCHD4_rep1,siCHD4_rep2,siCHD4_rep3,siARID1A_rep1,siARID1A_rep2,siARID1A_rep3,siCHD4siARID1A_rep1,siCHD4siARID1A_rep2,siCHD4siARID1A_rep3
LOC100422263,0,0,0,0,0,0,0,0,0,0,0
LINC01558,0,0,0,0,0,0,0,0,0,0,0
LOC441179,0,0,0,0,0,0,0,0,0,0,0
AFDN,7.001686552,7.087976051,6.987115236,7.035118896,6.968495932,7.147894206,7.107136721,7.021410778,6.979067422,6.997830711,6.99936204
KIF25-AS1,0,0,0,0.236549226,0,0,0,0,0,0,0.216636074
KIF25,0,0,0,0.12311737,0.110547565,0,0,0.231110731,0.113151241,0.11261059,0
FRMD1,0,0,0,0,0.213223904,0,0,0,0,0,0
LOC105378137,0,0,0,0,0,0,0,0,0,0,0
LOC101929420,0,0,0,0,0,0,0,0,0,0,0
CTAGE13P,0,0,0,0,0,0,0,0,0,0,0
DACT2,0,0,0.098033997,0,0,0,0,0,0,0.314462984,0.1123805
SMOC2,0.114596401,0.113497158,0.276129481,0.236549226,0,0.639071119,0,0.33411903,0.218069761,0.217064144,0.404948768
LOC101929460,0,0,0,0,0,0.128145153,0,0,0,0.11261059,0
LOC102724357,0,0,0,0,0,0,0,0,0,0,0
LINC01615,3.358857247,3.368854362,3.311774517,2.744479589,3.333241062,2.795935695,2.822365566,2.990869659,3.032057905,3.323557585,3.236506268
LINC02544,0,0,0,0.236549226,0,0,0,0.33411903,0,0,0.1123805
THBS2,10.28781981,10.21207307,9.975216554,9.975655497,10.06014302,10.65758212,10.58969179,10.61745444,10.60406941,10.59636084,10.61059118
VTA1P1,0,0.113497158,0,0,0,0,0,0,0,0,0
WDR27,4.211517656,4.242191222,4.474747772,4.594683471,4.4186831,4.351453603,4.599117707,4.396897185,4.334369012,4.412491826,4.52574621
C6orf120,5.725689152,5.773256995,5.347926565,5.198625023,5.109676797,5.811863732,5.777860286,5.802566044,5.258736788,5.162993909,5.33235274
PHF10,6.360786058,6.400614057,5.950037707,6.215629291,6.266310243,6.416753821,6.481712908,6.394612894,5.969947908,6.204373013,6.309924253
DYNLT2,0,0,0,0,0,0,0,0,0,0,0
ERMARD,2.672128379,2.696835812,2.440892938,2.744479589,2.44882801,2.610894449,3.157299438,2.635092174,2.763997483,3.09592595,2.755260111
LINC00242,0,0,0,0,0,0,0,0,0,0,0
LINC00574,0,0,0,0,0,0,0,0,0,0,0
LOC102724511,0,0,0,0,0,0,0,0,0,0,0
RPL12P23,0,0,0,0,0,0,0,0,0,0,0
LOC154449,0,0,0,0,0,0,0,0,0,0,0
LOC285804,0,0,0,0,0,0,0,0,0,0,0
LINC01624,0,0,0,0,0,0,0,0,0,0,0
DLL1,0.869256476,0.494914811,1.308356401,0.985457987,0.639200201,0.354636167,0.526156822,0.43026014,1.205023522,1.200960211,1.093659295
FAM120B,2.959605845,3.160147058,3.663584941,3.44473373,3.535038228,3.296359125,3.023152984,3.363871513,3.615788656,3.239248462,3.297212189
MIR4644,0,0,0,0,0,0,0,0,0,0,0
PSMB1,7.719314701,7.756616,7.862230472,7.929834678,7.787121063,7.666873768,7.733152788,7.79212389,7.913082773,7.878319678,7.944271128
TBP,4.358299248,4.191390842,4.2045987,4.120331444,4.277714128,4.396689809,4.341690332,4.466574849,4.334369012,4.445118876,4.151304216
PDCD2,5.877445205,6.01518891,5.849824653,5.643772151,5.84456871,5.877158814,5.929316766,5.981813802,6.007024993,5.791619749,5.860773719
OR4F7P,0,0,0,0,0,0,0,0,0,0,0
RPL23AP47,0,0.218713002,0,0,0,0,0,0,0.113151241,0,0
LOC100507642,0,0.494914811,0.098033997,0.12311737,0,0,0,0.120178238,0.113151241,0,0.490623898
LOC105375115,0,0,0,0,0,0,0,0,0,0,0
FAM20C,6.009201976,5.90126541,6.333882936,6.304492745,6.226970799,5.982645767,5.925143272,5.947701753,6.197092473,6.308526688,6.395709871
FOXL3-OT1,0,0,0,0,0.110547565,0,0,0,0,0,0
LOC442497,0,0,0,0,0,0,0,0,0,0,0
PDGFA,3.426977251,3.571157217,3.448142772,3.569059005,3.251152244,3.059723457,3.428939679,3.39993729,3.63486505,3.136446977,3.411459636
PDGFA-DT,0.114596401,0,0.098033997,0.12311737,0.398954152,0,0.435170143,0.685342697,0,0.217064144,0.1123805
PRKAR1B,4.486204611,4.575037241,4.928916619,4.682388735,4.74430582,4.657850765,4.680601139,4.662396752,4.853154566,5.004188914,4.910865018
PRKAR1B-AS2,0,0,0,0,0,0,0,0,0,0,0
DNAAF5,6.231833525,6.267467158,6.281379276,6.225968454,6.255823936,6.229424307,6.275887376,6.247321082,6.336162029,6.254324285,6.324580789
SUN1,7.718748626,7.792742985,7.779235364,7.739087679,7.77300792,7.724401361,7.724172813,7.654592749,7.705448616,7.856249858,7.761377836
GET4,2.428041182,2.459854641,2.900892043,2.705603758,3.057743002,2.588789063,2.456516019,3.126205179,2.367649309,2.841952974,2.918738907
ADAP1,1.536778443,1.10155939,1.388035289,1.380475152,1.726613229,1.771919367,1.15849601,0.96758213,1.350596087,1.478207505,1.297595555
COX19,4.517786673,4.423704347,4.258593648,4.395355086,4.318593552,4.338264102,4.354161766,4.27272396,4.424829652,4.32169703,4.336246395
CYP2W1,0,0,0,0,0,0,0,0,0,0,0
C7orf50,6.298507924,6.297801917,6.428781523,6.258228706,6.396118969,6.357517997,6.249426131,6.167623094,6.462996641,6.38759291,6.378955979
MIR339,0,0,0.098033997,0,0,0,0,0,0.218069761,0.11261059,0
GPR146,2.762784327,2.459854641,2.51375163,2.744479589,2.550386913,3.168054936,2.690883984,2.942781554,2.831697033,3.09592595,3.065564216
GPER1,2.263911057,1.887902567,2.583107041,2.603568186,2.427629241,1.366862542,1.100458592,1.090378352,1.679369679,1.519645835,0.97975149
ZFAND2A,3.888133835,3.489406581,3.749058351,3.922636735,4.081304305,3.864097275,3.452329929,3.629922653,3.986323729,3.683999827,3.769521441
ZFAND2A-DT,1.728930274,1.822637462,2.129305493,2.190116878,2.065405875,1.990013129,2.02878658,2.243477963,2.55956243,1.879327588,2.590398256
UNCX,0,0,0,0,0,0,0,0,0,0,0
MICALL2,4.165733898,4.070094662,4.905415169,5.047486953,4.700789769,4.169800569,4.310031764,4.323682771,5.018430987,4.917710603,4.776599586
INTS1,7.597129204,7.579041389,7.896692533,7.85575712,7.892900502,7.653624361,7.57499355,7.561463091,7.867944601,7.910804008,7.899452018
MAFK,5.195020138,5.46647978,5.54330205,5.357532318,5.456965226,5.428883529,5.41685082,5.224895619,5.435050395,5.462972244,5.311902896
TMEM184A,1.991389012,1.257860069,1.848643987,1.945135581,1.655454439,0.876557592,1.898612622,1.704251125,2.223875496,1.971804399,1.6351843
PSMG3,4.958501783,4.952155914,5.392077481,5.306483568,5.103006239,5.07452545,5.171166497,5.027700968,5.445892546,5.279145435,5.320702633
PSMG3-AS1,1.362200717,1.045455274,1.463542944,0.919039602,1.418134065,0.639071119,0.841697936,0.761245312,1.482816867,1.559927095,0.85607317
ELFN1,0.114596401,0.113497158,0.276129481,0.12311737,0.711145465,0.245830752,0.435170143,0.231110731,0.218069761,0.217064144,0.216636074
ELFN1-AS1,0,0,0,0,0,0,0,0,0,0,0
MAD1L1,5.319710748,5.213143149,5.514742553,5.309727585,5.617689562,5.305547133,5.334276992,5.328333065,5.57989196,5.527873825,5.690180878
MIR4655,0,0,0,0,0,0,0,0,0,0,0
MRM2,5.813139268,5.88736876,6.114259076,5.954746416,5.924300543,5.738461382,5.880576826,5.848965233,5.968068804,5.932518108,6.007872497
NUDT1,4.891770399,4.795150546,4.98764753,4.589354462,4.731388268,4.625642302,4.84426183,4.657439229,4.928527588,5.033093071,4.637963138
SNX8,6.505646379,6.559280087,6.765418575,6.610980172,6.64141118,6.828742891,6.665564237,6.741201888,6.594269405,6.62799444,6.629686975
MIR6836,0,0,0,0,0,0,0,0,0,0,0
IMMP1LP3,0,0,0,0,0,0,0,0,0,0,0
EIF3B,8.650313812,8.673969379,8.916305104,8.865647701,8.925979159,8.860429769,8.786073286,8.841995729,9.051893575,8.95317026,8.981199651
CHST12,5.26802797,5.250844919,5.315177966,5.195120997,5.249128111,4.910437545,4.95893586,4.911747133,4.74318388,5.007833761,4.910865018
GRIFIN,0,0,0,0,0,0,0,0,0,0,0
LFNG,3.199207475,3.8502985,3.885723538,3.922636735,3.829839009,3.349914602,3.428939679,3.51403333,3.770423354,3.58010816,3.860838575
MIR4648,0,0,0,0,0,0,0,0,0,0,0
BRAT1,5.682217133,5.541919374,5.954951958,5.762167989,5.812217975,5.7003105,5.571716073,5.824847093,6.046738511,5.938259668,5.817908785
IQCE,5.381099351,5.247740464,5.401707973,5.191608439,5.490574498,5.715692127,5.528352937,5.456587722,5.773073196,5.75304947,5.552528873
TTYH3,6.825710407,6.97048801,7.24624996,7.134509193,7.265147902,7.063249578,7.059381506,6.923631933,7.212049802,7.230097071,7.269330695
AMZ1,0.869256476,1.10155939,1.731339392,1.72954231,1.283022518,0.128145153,1.36978263,0.96758213,1.440075684,1.637264878,0.85607317
GNA12,7.337306166,7.287092462,7.530374348,7.577576972,7.577550399,7.40512676,7.459258883,7.314594013,7.621268966,7.55804794,7.633020872
LOC100131264,0,0.113497158,0,0,0,0,0,0,0,0,0
CARD11,4.796274182,4.857575375,5.446594877,5.354394149,5.594098506,4.524463855,3.988681895,4.677167919,5.140247766,5.220668657,5.110126662
RN7SKP130,0,0,0,0,0,0,0,0,0,0,0
SDK1,4.262122423,4.145424072,4.221010425,4.376915886,4.466238881,3.987505572,4.004591674,3.962920437,3.925651688,4.154199097,3.954277716
CYP3A54P,0,0,0,0,0,0,0,0,0,0,0
FOXK1,6.884431817,6.843605581,6.990310182,7.088033339,6.96757822,7.080184384,7.124531359,7.094759493,6.991146034,7.042937835,7.003922212
AP5Z1,4.981335977,5.011931565,5.444266905,5.388544197,5.39004493,5.239685432,5.076496499,5.218177767,5.532361197,5.414366407,5.389232556
MIR4656,0,0,0,0,0,0,0,0,0,0,0
RADIL,1.40786525,1.257860069,1.731339392,2.349913893,2.44882801,1.015615035,2.059574195,1.918314558,1.785610927,2.291833049,1.672327016
PAPOLB,0.220756191,0,0,0,0,0,0,0.120178238,0,0.11261059,0.216636074
RPL22P16,0.114596401,0,0.098033997,0.12311737,0.110547565,0.128145153,0.121701854,0.120178238,0.218069761,0.11261059,0.1123805
MMD2,0,0,0,0,0,0.128145153,0,0,0,0,0
RNF216P1,4.152381448,4.332873803,4.460995576,4.413561583,4.455805573,4.154832055,4.203786794,4.246553277,4.565688781,4.339162025,4.301106123
RBAK-RBAKDN,0,0,0,0,0,0,0,0,0,0,0
RBAK,5.431715952,5.562054385,4.713844106,4.934347772,5.009798064,5.264301457,5.34055831,5.495999489,4.985370254,4.996871476,4.933989079
RBAKDN,0,0,0,0,0,0,0,0,0,0,0
ZNF890P,0,0,0,0,0,0,0,0,0,0,0
RNU6-215P,0,0,0,0,0,0,0,0,0,0,0
WIPI2,7.202904044,7.154963292,7.401908443,7.340444676,7.327993089,7.177819616,7.209349463,7.166304846,7.360535134,7.430103506,7.351062696
SLC29A4,2.989948838,3.262130683,3.647485237,3.334387011,3.239034472,2.795935695,2.409488945,2.893035135,3.566964037,3.311810898,3.248853524
TNRC18,7.412040559,7.470044916,7.713576614,7.664397509,7.775631903,7.555882849,7.541987146,7.471822118,7.664842992,7.760115337,7.723170719
LOC100129484,0.412172877,0.408592345,0.3575584,0.12311737,0.563477945,0.245830752,0.338056623,0.120178238,0.218069761,0,0.216636074
FBXL18,4.966153408,5.244629314,5.23394757,5.306483568,5.224755461,5.329073563,5.15700014,5.197834457,5.321896793,5.211214896,5.153459691
MIR589,0.220756191,0.113497158,0.507803285,0.12311737,0.213223904,0.128145153,0.121701854,0.520392735,0.315872737,0.11261059,0.313862762
ACTB,12.26780575,12.19905682,12.30290006,12.20898874,12.27537544,12.18143808,12.11991129,12.16805265,12.3655634,12.15193466,12.16432944
FSCN1,7.299192688,7.317021586,7.939470493,7.942951489,7.889028216,6.951838701,6.942424793,7.031025501,7.450092233,7.374723386,7.382921814
RNF216,6.694825924,6.758917177,6.816712575,6.915653127,6.806525564,6.792935229,6.742291534,6.801991591,6.935496948,6.874490668,7.014808172
RNF216-IT1,0,0.113497158,0,0,0,0.245830752,0,0,0,0,0
MIR6874,0,0,0,0,0,0,0,0,0,0,0
RN7SL556P,0,0,0,0,0,0,0,0,0,0,0
OCM,0,0,0,0,0,0,0,0,0,0,0
CCZ1,2.690721031,2.176144925,2.599937172,2.516402889,2.362097347,2.372937092,3.142995579,2.751327173,2.092046954,2.406725318,2.530974116
RSPH10B,0,0,0,0,0.110547565,0,0,0,0,0,0
PMS2,4.613465797,4.498745005,4.365803358,4.662226726,4.347099836,4.364523613,4.523837449,4.549190815,4.250277913,4.497909278,4.318783247
AIMP2,5.325671125,5.151357499,5.48334044,5.681825119,5.586945303,5.480821379,5.36849064,5.416068987,5.677415433,5.570396071,5.701454737
SNORA80D,0,0.218713002,0.098033997,0,0,0.455808023,0,0,0,0,0
EIF2AK1,7.768279086,7.707183218,7.643265139,7.597621916,7.593699759,7.645615915,7.630517276,7.754894851,7.644397588,7.562391882,7.665045278
ANKRD61,0.319636852,0.113497158,0.189828151,0.236549226,0.213223904,0.128145153,0,0,0.218069761,0.11261059,0.216636074
RN7SL851P,0.114596401,0,0,0,0,0.128145153,0.233931168,0,0,0,0
RNU6-218P,0,0,0,0,0,0,0,0,0,0,0
USP42,5.022282508,4.944506762,4.968335,4.85663133,5.006227537,4.860569695,5.014991457,5.050570418,5.195899461,4.870445944,5.120242737
CYTH3,7.010963793,6.881153629,6.746648151,6.64605157,6.744658896,6.807365117,6.81175648,6.841868648,6.497277296,6.518555465,6.630866762
FAM220A,4.834398564,4.756356565,4.142772763,4.300707925,4.609610234,4.547569124,4.551176392,4.860899719,4.550699954,4.362124587,4.404058923
RPSAP73,0,0,0,0,0,0,0,0,0,0,0
RAC1,8.69905424,8.601644902,8.472085211,8.444741156,8.467098716,8.590793029,8.594387892,8.61021944,8.507737749,8.422846448,8.388741467
DAGLB,5.499194857,5.167875152,5.554137668,5.427888036,5.419872967,5.196484044,5.302453515,5.26781535,5.385226398,5.314893087,5.245677266
KDELR2,8.846253963,8.80646487,8.478356294,8.549303614,8.501109797,8.664311,8.706541578,8.764000979,8.490823057,8.513451297,8.496868045
RPL31P34,0,0.113497158,0.098033997,0,0,0,0,0,0,0.405700059,0
GRID2IP,0,0.576362547,0.577438438,1.048952726,0.309075793,0.354636167,0.233931168,0.761245312,0.574856072,0.721996544,0.313862762
ZDHHC4,5.578709943,5.409278451,5.946752214,5.851687483,5.882066135,5.391062145,5.51174974,5.623493415,5.870849002,5.781008807,5.747865832
C7orf26,4.826013118,4.716490522,5.044080785,5.085835797,5.023992455,4.962942253,4.710008768,4.744168203,5.17324344,4.858383807,4.910865018
ZNF853,3.347184514,3.224726533,3.572726914,3.693483861,3.602802462,2.815104008,3.305937632,2.841511932,3.506106061,3.628260927,3.433262236
ZNF316,5.378234563,5.479771265,5.57343903,5.439781098,5.467390182,5.587786805,5.579703534,5.459438833,5.45397102,5.618868689,5.514683476
ZNF12,5.750271135,5.760244372,5.214954539,5.382394922,5.503295484,5.778073479,5.958197979,5.791295135,5.704754834,5.5379924,5.433175005
PMS2CL,3.04878489,3.310540564,3.205819228,3.308675607,3.494837051,3.624369796,3.73578857,3.363871513,3.318272827,3.763767259,3.14698358
RSPH10B2,0,0.113497158,0,0.12311737,0,0.245830752,0,0,0,0,0
CCZ1B,3.604158693,3.975680751,3.332062791,3.432881594,3.151234539,3.688138334,3.988681895,3.930409742,3.169225601,3.540394223,3.596748507
OR7E136P,0,0,0,0,0,0,0,0,0,0,0
OR7E59P,0,0,0,0,0,0,0,0,0,0,0
EVA1CP3,0,0,0,0,0,0,0,0.33411903,0,0,0
ALG1L5P,0,0,0,0,0,0,0,0,0,0,0
FAM86LP,0,0,0,0,0,0,0,0,0,0,0
MIR3683,0,0,0,0,0,0,0,0,0,0,0
C1GALT1,6.166916418,6.281196786,5.362794172,5.198625023,5.203086311,6.152390461,6.151006093,6.053381945,5.286144625,5.473554707,5.160012283
LOC101927354,0,0.218713002,0,0,0,0.245830752,0,0,0,0.11261059,0.313862762
COL28A1,0,0,0,0.12311737,0,0.245830752,0.233931168,0,0,0.405700059,0
MIOS,5.033250957,5.164586716,4.818210808,4.788508155,4.75285371,5.151948953,5.318452998,5.248164778,5.007494707,5.054397395,4.87944484
RPA3,5.883518901,5.788291517,5.826775705,5.875963771,5.970839715,5.787808864,5.832362811,5.705035652,5.809208527,5.787384732,5.888658753
UMAD1,4.486204611,4.242191222,3.639367506,3.569059005,3.333241062,3.864097275,4.096533029,3.946756665,3.364719251,3.468150412,3.486369368
LOC100533631,0,0,0,0,0,0,0,0,0,0,0
RPL23AP51,0,0,0.098033997,0,0,0,0,0,0,0,0
RNU6-534P,0,0,0,0,0,0,0,0,0,0,0
CCNB2P1,0,0,0,0,0,0,0,0,0,0,0
GLCCI1,2.134075345,2.202038494,1.134442184,1.475973202,1.580602922,2.023359628,1.554041891,1.815249478,1.303685237,1.674432682,1.708537431
ICA1,0.114596401,0,0,0,0,0,0,0,0,0,0
NXPH1,0,0,0,0,0,0,0,0,0,0,0
RPL9P19,0,0,0,0,0,0,0,0,0,0,0
LOC340268,0,0,0,0,0,0,0,0,0,0,0
MGC4859,0,0,0,0,0,0,0,0,0,0,0
HSPA8P8,0.220756191,0.113497158,0,0.12311737,0.213223904,0,0.910867484,0.120178238,0.218069761,0.217064144,0
NDUFA4,6.733448644,6.857928117,7.04587388,6.901747269,7.026928752,6.714715548,6.89733236,6.639280406,6.950801596,6.808104387,7.012094373
PHF14,5.488608087,5.697916955,5.23394757,5.148776835,4.951581307,5.725856186,5.55290487,5.813749582,5.362517796,5.446951565,5.501844464
RPL23AP52,0,0,0,0,0,0,0,0,0,0,0
THSD7A,0,0,0,0,0,0,0,0,0,0,0
THRAP3P3,0,0,0,0,0,0,0,0,0,0,0
TMEM106B,6.178489838,6.170799105,4.98764753,5.066788792,5.04154128,6.127688312,6.039597529,6.081414047,5.00383078,5.419848633,5.257946613
VWDE,0.994265056,0.796288393,0.936651853,0.985457987,0.845091985,1.366862542,0.435170143,1.090378352,0.724829356,1.149092449,0.57149512
LOC100419641,0,0,0,0,0,0,0,0,0,0,0
LOC102725191,0,0,0,0,0,0,0,0,0,0,0
SSBL5P,0,0,0,0,0,0,0.121701854,0,0.113151241,0.11261059,0.1123805
TAS2R2P,0,0,0,0,0,0,0,0,0,0,0
SCIN,0,0,0,0,0.110547565,0,0,0,0,0.314462984,0
ARL4A,5.011230029,4.921312917,4.550293699,4.267726857,4.330063745,4.799322703,4.85307594,5.000553524,4.45734165,4.664190856,4.442192504
ETV1,3.996719012,4.145424072,3.749058351,3.611737462,3.869682486,3.854864922,4.2906977,4.071263432,3.846037457,3.847513661,3.778066006
RPL6P21,0,0,0,0,0,0,0,0,0,0,0
DGKB,0,0,0.189828151,0.341708952,0.483560049,0,0,0,0.113151241,0.11261059,0.216636074
EEF1A1P26,0,0,0,0,0,0,0,0,0,0,0
AGMO,0,0,0,0,0,0,0,0,0,0,0.1123805
MEOX2,0,0,0,0,0,0,0,0,0,0,0
LOC105375166,0,0,0,0,0,0,0,0,0,0,0
RPL36AP26,0,0,0.434635806,0,0,0,0,0,0.218069761,0.11261059,0
CRPPA,1.799155149,2.010191825,1.463542944,0.919039602,1.133937576,1.605745215,2.059574195,1.497868699,1.852326728,1.43554366,0.97975149
RPL36AP29,0,0,0,0,0,0,0,0,0,0,0
CRPPA-AS1,0,0,0,0,0,0,0,0,0,0,0
SOSTDC1,0,0,0,0,0,0,0,0,0,0,0
LRRC72,0,0,0,0,0,0,0,0,0,0,0
LOC317727,0,0,0,0.12311737,0.110547565,0,0.121701854,0.120178238,0,0,0
ANKMY2,5.415040295,5.36984408,5.107245366,5.039693325,5.136054815,5.416386246,5.219681166,5.407236341,5.199107186,5.116485393,5.182714785
BZW2,6.176842166,6.137640545,6.003195188,5.971229237,6.056193639,6.094733841,6.143840624,6.064660231,6.053843152,5.959118697,6.121344332
TSPAN13,3.019666775,2.785136319,2.403035651,2.423630626,2.293446549,2.654114341,2.926249539,2.370085672,2.367649309,2.24318559,2.111508587
AGR2,0,0,0,0,0,0,0,0,0,0,0
AGR3,0,0,0,0,0,0,0,0,0,0,0
RAD17P1,0,0,0,0,0,0,0,0,0.113151241,0,0
LOC100131425,0,0,0,0,0,0,0,0,0,0,0
AHR,5.819489206,5.893340865,4.874625335,4.80239256,4.74430582,5.904262414,5.970400817,5.831464855,4.769315902,4.936956169,4.843259386
BRWD1P3,0,0,0,0,0,0,0,0,0,0,0
LINC02889,0,0,0,0,0.213223904,0,0,0,0,0,0
SNX13,6.386675113,6.340684434,5.888010777,5.92966362,5.848562018,6.222262434,6.217359722,6.232396716,5.832116973,5.94587971,5.912138595
MRM3P2,0,0,0,0,0,0,0,0,0,0,0
PRPS1L1,0,0,0,0,0,0,0,0,0,0,0
HDAC9,4.55377931,4.560098141,4.269154304,4.135036058,4.434709836,4.477112661,4.264509178,4.466574849,4.079778119,4.100590502,3.752278977
MIR1302-6,0,0,0,0,0,0,0,0,0,0,0
RN7SKP266,0,0,0,0,0,0,0,0,0,0,0
TWIST1,3.523481597,3.8502985,3.183661311,3.084607138,3.46393352,4.249461435,4.203786794,3.954861188,3.644309483,3.656399546,3.422402122
FERD3L,0,0,0,0,0,0,0,0,0,0,0
POLR1F,5.76350502,5.658718257,5.03482721,4.829766821,4.827587725,5.650491058,5.761567978,5.802566044,4.977919391,5.270068386,5.099939152
MIR3146,0,0,0,0,0,0,0,0,0,0,0
TMEM196,0,0,0,0,0,0,0,0,0,0,0
RPL21P75,0,0.408592345,0.276129481,0.699195619,0.213223904,0.354636167,0.121701854,0.120178238,0.113151241,0.491508825,0.490623898
MACC1,0,0.316774277,0.098033997,0.12311737,0,0.245830752,0.338056623,0.120178238,0.113151241,0,0.404948768
MACC1-AS1,0,0,0,0,0,0,0,0,0,0,0
MACC1-DT,0.114596401,0,0,0,0,0.245830752,0,0,0.218069761,0.314462984,0.1123805
LOC101927769,0,0,0,0,0,0,0,0,0,0,0
ITGB8-AS1,0.732379464,0.72663948,0.577438438,0.776259757,0.563477945,0.128145153,0.435170143,0.520392735,0.113151241,0.314462984,0.57149512
ITGB8,5.793920019,5.562054385,4.832522598,4.887353794,5.062321925,5.725856186,5.598170743,5.430670946,5.022058068,5.082322442,4.746438584
ABCB5,0,0,0,0,0,0,0,0,0,0,0
SP8,0.220756191,0,0,0,0,0,0,0,0,0,0
RPL23P8,0.319636852,0.113497158,0.189828151,0.849415279,0.213223904,0.245830752,0.233931168,0,0.574856072,0.217064144,0.1123805
LINC01162,0,0,0,0,0,0,0,0,0,0,0
RPS26P30,0,0,0,0,0,0,0,0,0,0,0
RN7SL542P,0,0,0,0,0,0,0,0,0,0,0
ASS1P11,0,0,0,0,0,0,0,0,0,0,0
RNU1-15P,0,0,0,0,0,0,0,0,0,0,0
SP4,5.011230029,5.076345442,4.404637158,4.383088509,4.705200917,4.975775203,5.202541175,4.99270235,4.256449703,4.33336382,4.458231877
MIR1183,0,0.218713002,0,0,0,0,0,0,0,0,0
DNAH11,4.977555287,4.873775688,4.958580914,5.043595402,5.076011238,5.207406276,5.428691752,5.061870618,4.816028837,5.291160007,5.150172201
CDCA7L,7.502955642,7.543405404,7.423932732,7.263905225,7.388900245,7.062247196,7.089529793,7.246073714,7.075598325,7.055319146,7.051394054
RAPGEF5,1.109300178,0.494914811,1.34874585,0.919039602,1.618514067,1.313944136,0.841697936,0.43026014,1.153041406,0.920683423,0.404948768
RNA5SP227,0,0,0,0,0,0,0,0,0,0,0
STEAP1B,0,0,0,0,0.213223904,0.354636167,0,0,0,0,0.1123805
LOC100506178,0.114596401,0.113497158,0.098033997,0,0.213223904,0,0.233931168,0,0.113151241,0,0.1123805
IL6-AS1,0,0,0,0,0.213223904,0,0,0,0,0,0
IL6,2.263911057,2.371342204,3.371802966,3.158437149,3.015742964,3.137924155,2.748706391,2.39412651,3.854199518,3.468150412,3.285273637
MTCYBP42,0,0,0,0,0,0,0,0,0,0,0
TOMM7,5.90557288,5.779719555,6.314895201,6.225968454,6.354601963,5.851858447,6.147427807,5.833664046,6.421029557,6.183575731,6.349160189
SNHG26,2.575391556,1.980577507,2.633019636,2.161674545,2.196514748,2.320245145,1.864147345,2.104681186,2.273409273,2.218232559,2.609674549
SNORD93,0,0.316774277,0,0,0.213223904,0.245830752,0.233931168,0.33411903,0.113151241,0.572499103,0
RPL12P10,0,0,0.098033997,0.12311737,0.110547565,0,0,0.120178238,0,0,0
FAM126A,6.848658894,6.87110149,6.299523005,6.415557162,6.356005286,6.627951523,6.610748912,6.704421013,6.197092473,6.238899489,6.075288475
KLHL7,5.848758212,5.836615713,5.54330205,5.525984919,5.31121365,5.631694011,5.713978341,5.714613562,5.413118545,5.45765176,5.33235274
AK3P3,0.114596401,0.653456811,1.266803568,0.439721482,1.025236542,0.245830752,1.039988201,0.902028272,0.315872737,0.649183393,0.97975149
NUP42,4.796274182,4.693857264,4.305519455,4.556960304,4.386085412,4.841999885,4.484671111,4.60175161,4.310838937,4.573640704,4.679603039
GPNMB,3.564384015,3.541040968,3.475759948,3.479716892,3.916086129,2.94259216,2.729688596,2.655126708,2.746564298,2.921400977,2.822890306
MALSU1,4.903773057,4.747592159,5.019271454,4.861060512,4.894783425,4.910437545,4.883508045,4.878048752,5.032884917,4.749391757,4.793555505
IGF2BP3,4.969964055,5.093739346,4.759500181,4.626250653,4.54709551,5.054502475,4.729286025,4.988760682,4.940076703,4.838053391,4.609520165
SNORD65C,0,0,0,0,0,0,0,0,0,0,0
RNU7-143P,0,0,0,0,0,0,0,0,0,0,0
RPS2P32,0,0,0,0,0,0,0,0,0,0,0
TRA2A,6.504333162,6.560531647,6.337650678,6.344582428,6.334810761,6.681155955,6.627541728,6.575007854,6.39048804,6.369291817,6.404014417
